2084	254	240	217	255	80
2113	254	240	217	255	80
397	254	240	217	255	81
405	254	240	217	255	81
439	254	240	217	255	81
539	254	240	217	255	81
646	254	240	217	255	81
678	254	240	217	255	81
837	254	240	217	255	81
919	254	240	217	255	81
945	254	240	217	255	81
947	254	240	217	255	81
1071	254	240	217	255	81
1105	254	240	217	255	81
1241	254	240	217	255	81
1361	254	240	217	255	81
1741	254	240	217	255	81
431	254	240	217	255	82
470	254	240	217	255	82
1365	254	240	217	255	82
1593	254	240	217	255	82
1646	254	240	217	255	82
776	254	240	217	255	83
822	254	240	217	255	83
2236	254	240	217	255	83
2280	254	240	217	255	83
2383	254	240	217	255	83
2424	254	240	217	255	83
429	254	240	217	255	84
602	254	240	217	255	84
636	254	240	217	255	84
870	254	240	217	255	84
983	254	240	217	255	84
1060	254	240	217	255	84
1090	254	240	217	255	84
1231	254	240	217	255	84
1270	254	240	217	255	84
1519	254	240	217	255	84
1766	254	240	217	255	84
2075	254	240	217	255	84
2274	254	240	217	255	85
2376	254	240	217	255	85
2417	254	240	217	255	85
898	254	240	217	255	86
498	254	240	217	255	87
894	254	240	217	255	89
865	254	240	217	255	92
1265	254	240	217	255	92
1283	254	240	217	255	92
1407	254	240	217	255	92
1677	254	240	217	255	92
1680	254	240	217	255	92
632	254	240	217	255	93
666	254	240	217	255	93
734	254	240	217	255	93
818	254	240	217	255	93
1331	254	240	217	255	94
698	254	240	217	255	98
892	254	240	217	255	98
653	254	240	217	255	99
682	254	240	217	255	99
749	254	240	217	255	99
840	254	240	217	255	99
853	254	240	217	255	100
859	254	240	217	255	100
1249	254	240	217	255	100
